"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"2011-05-06","70.0","45.0","0.00","0.00","0.00"
"2011-05-07","72.0","53.0","0.00","0.00","0.00"
"2011-05-08","65.0","53.0","0.18","0.00","0.00"
"2011-05-09","70.0","54.0","0.47","T","0.00"
"2011-05-10","88.0","56.0","T","0.00","0.00"
"2011-05-11","78.0","61.0","0.02","0.00","0.00"
"2011-05-12","65.0","51.0","0.02","0.00","0.00"
"2011-05-13","56.0","46.0","T","0.00","0.00"
"2011-05-14","52.0","44.0","0.08","0.00","0.00"
"2011-05-15","64.0","44.0","0.00","0.00","0.00"
"2011-05-16","69.0","40.0","0.00","0.00","0.00"
"2011-05-17","68.0","44.0","0.00","0.00","0.00"
"2011-05-18","73.0","49.0","0.00","0.00","0.00"
"2011-05-19","71.0","58.0","0.00","0.00","0.00"
"2011-05-20","73.0","59.0","0.28","0.00","0.00"
"2011-05-21","73.0","61.0","1.74","0.00","0.00"
"2011-05-22","69.0","58.0","0.57","0.00","0.00"
"2011-05-23","75.0","59.0","0.01","0.00","0.00"
"2011-05-24","67.0","56.0","0.01","0.00","0.00"
"2011-05-25","64.0","50.0","0.10","0.00","0.00"
"2011-05-26","64.0","45.0","0.00","0.00","0.00"
"2011-05-27","63.0","47.0","0.22","0.00","0.00"
"2011-05-28","70.0","50.0","0.15","0.00","0.00"
"2011-05-29","68.0","54.0","0.01","0.00","0.00"
"2011-05-30","88.0","62.0","0.03","0.00","0.00"
"2011-05-31","77.0","59.0","T","0.00","0.00"
"2011-06-01","76.0","55.0","0.00","0.00","0.00"
"2011-06-02","80.0","60.0","0.00","0.00","0.00"
"2011-06-03","91.0","68.0","0.02","0.00","0.00"
"2011-06-04","84.0","64.0","0.00","0.00","0.00"
"2011-06-05","84.0","62.0","0.00","0.00","0.00"
"2011-06-06","97.0","70.0","0.00","0.00","0.00"
"2011-06-07","103.0","78.0","0.00","0.00","0.00"
"2011-06-08","83.0","58.0","0.00","0.00","0.00"
"2011-06-09","68.0","52.0","T","0.00","0.00"
"2011-06-10","62.0","53.0","0.29","0.00","0.00"
"2011-06-11","69.0","52.0","0.02","0.00","0.00"
"2011-06-12","68.0","52.0","0.00","0.00","0.00"
"2011-06-13","77.0","55.0","0.00","0.00","0.00"
"2011-06-14","80.0","61.0","0.92","0.00","0.00"
"2011-06-15","74.0","58.0","0.43","0.00","0.00"
"2011-06-16","80.0","62.0","0.00","0.00","0.00"
"2011-06-17","84.0","60.0","0.80","0.00","0.00"
"2011-06-18","72.0","67.0","0.28","0.00","0.00"
"2011-06-19","79.0","63.0","0.00","0.00","0.00"
"2011-06-20","77.0","62.0","0.00","0.00","0.00"
"2011-06-21","79.0","65.0","1.20","0.00","0.00"
"2011-06-22","70.0","53.0","1.29","0.00","0.00"
"2011-06-23","63.0","53.0","0.01","0.00","0.00"
"2011-06-24","78.0","52.0","0.00","0.00","0.00"
"2011-06-25","68.0","61.0","0.02","0.00","0.00"
"2011-06-26","79.0","61.0","T","0.00","0.00"
"2011-06-27","77.0","61.0","T","0.00","0.00"
"2011-06-28","79.0","58.0","0.00","0.00","0.00"
"2011-06-29","86.0","62.0","0.00","0.00","0.00"
"2011-06-30","95.0","72.0","0.00","0.00","0.00"
"2011-07-01","99.0","71.0","0.14","0.00","0.00"
"2011-07-02","85.0","67.0","0.00","0.00","0.00"
"2011-07-03","86.0","64.0","0.00","0.00","0.00"
"2011-07-04","90.0","68.0","0.00","0.00","0.00"
"2011-07-05","88.0","70.0","0.01","0.00","0.00"
"2011-07-06","87.0","64.0","0.00","0.00","0.00"
"2011-07-07","87.0","69.0","T","0.00","0.00"
"2011-07-08","91.0","71.0","0.00","0.00","0.00"
"2011-07-09","88.0","76.0","T","0.00","0.00"
"2011-07-10","92.0","69.0","0.62","0.00","0.00"
"2011-07-11","88.0","69.0","T","0.00","0.00"
"2011-07-12","78.0","65.0","0.00","0.00","0.00"
"2011-07-13","77.0","61.0","0.00","0.00","0.00"
"2011-07-14","74.0","64.0","0.13","0.00","0.00"
"2011-07-15","77.0","71.0","1.84","0.00","0.00"
"2011-07-16","87.0","71.0","1.08","0.00","0.00"
"2011-07-17","93.0","79.0","T","0.00","0.00"
"2011-07-18","98.0","80.0","T","0.00","0.00"
"2011-07-19","97.0","74.0","0.28","0.00","0.00"
"2011-07-20","96.0","80.0","0.00","0.00","0.00"
"2011-07-21","86.0","71.0","0.00","0.00","0.00"
"2011-07-22","89.0","71.0","0.00","0.00","0.00"
"2011-07-23","85.0","68.0","0.68","0.00","0.00"
"2011-07-24","83.0","63.0","0.00","0.00","0.00"
"2011-07-25","89.0","68.0","0.00","0.00","0.00"
"2011-07-26","84.0","68.0","T","0.00","0.00"
"2011-07-27","89.0","72.0","0.44","0.00","0.00"
"2011-07-28","89.0","73.0","0.00","0.00","0.00"
"2011-07-29","89.0","68.0","0.00","0.00","0.00"
"2011-07-30","90.0","68.0","0.01","0.00","0.00"
"2011-07-31","93.0","68.0","0.00","0.00","0.00"
"2011-08-01","83.0","71.0","0.82","0.00","0.00"
"2011-08-02","88.0","74.0","0.01","0.00","0.00"
"2011-08-03","87.0","67.0","0.00","0.00","0.00"
"2011-08-04","85.0","68.0","0.00","0.00","0.00"
"2011-08-05","85.0","70.0","0.00","0.00","0.00"
"2011-08-06","88.0","73.0","T","0.00","0.00"
"2011-08-07","82.0","67.0","0.00","0.00","0.00"
"2011-08-08","82.0","68.0","0.00","0.00","0.00"
"2011-08-09","76.0","62.0","0.00","0.00","0.00"
"2011-08-10","81.0","58.0","0.00","0.00","0.00"
"2011-08-11","84.0","63.0","0.00","0.00","0.00"
"2011-08-12","77.0","65.0","0.01","0.00","0.00"
"2011-08-13","81.0","62.0","0.61","0.00","0.00"
"2011-08-14","84.0","63.0","0.00","0.00","0.00"
"2011-08-15","84.0","67.0","0.00","0.00","0.00"
"2011-08-16","84.0","68.0","1.42","0.00","0.00"
"2011-08-17","81.0","62.0","0.00","0.00","0.00"
"2011-08-18","84.0","61.0","0.00","0.00","0.00"
"2011-08-19","84.0","65.0","0.01","0.00","0.00"
"2011-08-20","78.0","61.0","0.01","0.00","0.00"
"2011-08-21","79.0","61.0","T","0.00","0.00"
"2011-08-22","85.0","62.0","0.00","0.00","0.00"
"2011-08-23","87.0","68.0","0.12","0.00","0.00"
"2011-08-24","81.0","67.0","0.00","0.00","0.00"
"2011-08-25","83.0","63.0","0.00","0.00","0.00"
"2011-08-26","87.0","66.0","0.00","0.00","0.00"
"2011-08-27","79.0","60.0","T","0.00","0.00"
"2011-08-28","78.0","59.0","0.00","0.00","0.00"
"2011-08-29","81.0","59.0","0.00","0.00","0.00"
"2011-08-30","71.0","64.0","0.02","0.00","0.00"
"2011-08-31","85.0","64.0","T","0.00","0.00"
"2011-09-01","94.0","71.0","0.00","0.00","0.00"
"2011-09-02","82.0","72.0","0.02","0.00","0.00"
"2011-09-03","81.0","60.0","T","0.00","0.00"
"2011-09-04","71.0","53.0","T","0.00","0.00"
"2011-09-05","72.0","48.0","0.00","0.00","0.00"
"2011-09-06","74.0","51.0","0.00","0.00","0.00"
"2011-09-07","79.0","53.0","0.00","0.00","0.00"
"2011-09-08","86.0","57.0","0.00","0.00","0.00"
"2011-09-09","90.0","63.0","0.00","0.00","0.00"
"2011-09-10","89.0","63.0","0.00","0.00","0.00"
"2011-09-11","89.0","65.0","0.00","0.00","0.00"
"2011-09-12","90.0","61.0","0.00","0.00","0.00"
"2011-09-13","70.0","54.0","0.00","0.00","0.00"
"2011-09-14","60.0","41.0","0.00","0.00","0.00"
"2011-09-15","58.0","36.0","0.00","0.00","0.00"
"2011-09-16","60.0","48.0","0.00","0.00","0.00"
"2011-09-17","67.0","49.0","T","0.00","0.00"
"2011-09-18","61.0","53.0","0.20","0.00","0.00"
"2011-09-19","75.0","51.0","0.00","0.00","0.00"
"2011-09-20","73.0","55.0","0.04","0.00","0.00"
"2011-09-21","61.0","49.0","0.05","0.00","0.00"
"2011-09-22","57.0","46.0","T","0.00","0.00"
"2011-09-23","60.0","47.0","0.00","0.00","0.00"
"2011-09-24","62.0","41.0","0.00","0.00","0.00"
"2011-09-25","67.0","45.0","T","0.00","0.00"
"2011-09-26","70.0","53.0","T","0.00","0.00"
"2011-09-27","67.0","58.0","0.05","0.00","0.00"
"2011-09-28","81.0","56.0","0.00","0.00","0.00"
"2011-09-29","66.0","55.0","T","0.00","0.00"
"2011-09-30","64.0","44.0","0.00","0.00","0.00"
"2011-10-01","64.0","38.0","0.00","0.00","0.00"
"2011-10-02","80.0","43.0","0.00","0.00","0.00"
"2011-10-03","83.0","50.0","0.00","0.00","0.00"
"2011-10-04","85.0","52.0","0.00","0.00","0.00"
"2011-10-05","88.0","62.0","0.00","0.00","0.00"
"2011-10-06","83.0","57.0","0.00","0.00","0.00"
"2011-10-07","85.0","65.0","0.00","0.00","0.00"
"2011-10-08","83.0","71.0","T","0.00","0.00"
"2011-10-09","83.0","64.0","0.00","0.00","0.00"
"2011-10-10","76.0","57.0","0.12","0.00","0.00"
"2011-10-11","76.0","54.0","0.02","0.00","0.00"
"2011-10-12","69.0","57.0","0.54","0.00","0.00"
"2011-10-13","60.0","48.0","T","0.00","0.00"
"2011-10-14","57.0","48.0","0.00","0.00","0.00"
"2011-10-15","60.0","43.0","T","0.00","0.00"
"2011-10-16","59.0","45.0","0.00","0.00","0.00"
"2011-10-17","58.0","41.0","0.00","0.00","0.00"
"2011-10-18","47.0","42.0","T","0.00","0.00"
"2011-10-19","49.0","39.0","0.00","0.00","0.00"
"2011-10-20","55.0","35.0","0.00","0.00","0.00"
"2011-10-21","61.0","32.0","0.00","0.00","0.00"
"2011-10-22","61.0","40.0","0.00","0.00","0.00"
"2011-10-23","58.0","42.0","0.01","0.00","0.00"
"2011-10-24","62.0","39.0","0.00","0.00","0.00"
"2011-10-25","56.0","42.0","T","0.00","0.00"
"2011-10-26","51.0","40.0","T","0.00","0.00"
"2011-10-27","53.0","36.0","0.01","0.00","0.00"
"2011-10-28","56.0","34.0","0.00","0.00","0.00"
"2011-10-29","54.0","31.0","0.00","0.00","0.00"
"2011-10-30","50.0","39.0","T","0.00","0.00"
"2011-10-31","50.0","33.0","0.00","0.00","0.00"
"2011-11-01","55.0","45.0","T","0.00","0.00"
"2011-11-02","51.0","37.0","T","0.00","0.00"
"2011-11-03","54.0","30.0","0.00","0.00","0.00"
"2011-11-04","56.0","28.0","0.00","0.00","0.00"
"2011-11-05","57.0","40.0","0.00","0.00","0.00"
"2011-11-06","55.0","43.0","T","0.00","0.00"
"2011-11-07","50.0","35.0","0.00","0.00","0.00"
"2011-11-08","47.0","34.0","0.00","0.00","0.00"
"2011-11-09","50.0","34.0","T","T","0.00"
"2011-11-10","39.0","31.0","T","T","0.00"
"2011-11-11","50.0","30.0","0.00","0.00","0.00"
"2011-11-12","64.0","31.0","0.00","0.00","0.00"
"2011-11-13","49.0","40.0","0.00","0.00","0.00"
"2011-11-14","52.0","35.0","0.00","0.00","0.00"
"2011-11-15","51.0","30.0","0.00","0.00","0.00"
"2011-11-16","39.0","24.0","0.00","0.00","0.00"
"2011-11-17","32.0","16.0","0.00","0.00","0.00"
"2011-11-18","48.0","32.0","0.00","0.00","0.00"
"2011-11-19","37.0","23.0","0.21","3.00","0.00"
"2011-11-20","27.0","16.0","0.00","0.00","3.00"
"2011-11-21","36.0","20.0","0.00","0.00","2.00"
"2011-11-22","38.0","34.0","0.00","0.00","1.00"
"2011-11-23","52.0","35.0","0.00","0.00","0.00"
"2011-11-24","59.0","36.0","0.00","0.00","0.00"
"2011-11-25","54.0","44.0","0.00","0.00","0.00"
"2011-11-26","50.0","37.0","0.08","0.00","0.00"
"2011-11-27","37.0","31.0","T","0.00","0.00"
"2011-11-28","39.0","25.0","0.00","0.00","0.00"
"2011-11-29","40.0","25.0","0.00","0.00","0.00"
"2011-11-30","41.0","24.0","0.01","T","0.00"
"2011-12-01","32.0","17.0","0.04","0.40","T"
"2011-12-02","34.0","14.0","0.00","0.00","T"
"2011-12-03","34.0","29.0","0.18","4.20","T"
"2011-12-04","29.0","22.0","0.01","0.20","4.00"
"2011-12-05","22.0","17.0","T","T","3.00"
"2011-12-06","19.0","10.0","T","0.10","3.00"
"2011-12-07","29.0","14.0","0.00","0.00","3.00"
"2011-12-08","29.0","12.0","0.00","0.00","2.00"
"2011-12-09","17.0","5.0","0.00","0.00","2.00"
"2011-12-10","27.0","6.0","0.00","0.00","2.00"
"2011-12-11","39.0","19.0","0.00","0.00","2.00"
"2011-12-12","40.0","36.0","0.01","0.00","T"
"2011-12-13","38.0","35.0","0.01","0.00","0.00"
"2011-12-14","39.0","35.0","0.37","0.00","0.00"
"2011-12-15","37.0","19.0","T","T","0.00"
"2011-12-16","26.0","17.0","T","0.10","0.00"
"2011-12-17","35.0","20.0","0.01","0.20","T"
"2011-12-18","47.0","21.0","0.00","0.00","0.00"
"2011-12-19","38.0","26.0","0.00","0.00","0.00"
"2011-12-20","33.0","20.0","0.00","0.00","0.00"
"2011-12-21","31.0","18.0","T","0.20","0.00"
"2011-12-22","28.0","21.0","0.00","0.00","T"
"2011-12-23","37.0","19.0","0.02","0.20","0.00"
"2011-12-24","42.0","18.0","0.00","0.00","T"
"2011-12-25","42.0","30.0","0.00","0.00","T"
"2011-12-26","52.0","25.0","0.00","0.00","0.00"
"2011-12-27","40.0","24.0","0.00","0.00","0.00"
"2011-12-28","39.0","23.0","0.01","0.00","0.00"
"2011-12-29","37.0","28.0","0.00","0.00","0.00"
"2011-12-30","32.0","28.0","T","T","0.00"
"2011-12-31","43.0","28.0","0.33","1.70","0.00"
"2012-01-01","34.0","19.0","T","T","1.00"
"2012-01-02","20.0","11.0","T","T","1.00"
"2012-01-03","29.0","10.0","0.00","0.00","1.00"
"2012-01-04","37.0","23.0","0.00","0.00","1.00"
"2012-01-05","45.0","24.0","0.00","0.00","1.00"
"2012-01-06","46.0","37.0","0.00","0.00","T"
"2012-01-07","37.0","25.0","0.00","0.00","0.00"
"2012-01-08","40.0","21.0","0.00","0.00","0.00"
"2012-01-09","49.0","34.0","0.00","0.00","0.00"
"2012-01-10","52.0","27.0","0.00","0.00","0.00"
"2012-01-11","38.0","13.0","T","T","0.00"
"2012-01-12","14.0","10.0","T","T","T"
"2012-01-13","13.0","7.0","0.02","0.40","T"
"2012-01-14","21.0","5.0","0.03","0.50","T"
"2012-01-15","40.0","18.0","0.00","0.00","1.00"
"2012-01-16","32.0","20.0","0.00","0.00","T"
"2012-01-17","20.0","5.0","0.01","0.10","T"
"2012-01-18","26.0","-1.0","T","0.10","T"
"2012-01-19","4.0","-11.0","0.00","0.00","T"
"2012-01-20","12.0","0.0","0.07","1.10","T"
"2012-01-21","22.0","-1.0","0.00","0.00","1.00"
"2012-01-22","26.0","20.0","0.01","0.00","1.00"
"2012-01-23","26.0","19.0","0.15","1.90","2.00"
"2012-01-24","24.0","12.0","T","T","2.00"
"2012-01-25","32.0","22.0","T","T","2.00"
"2012-01-26","40.0","24.0","0.00","0.00","2.00"
"2012-01-27","36.0","20.0","0.04","0.10","1.00"
"2012-01-28","28.0","18.0","0.03","0.40","1.00"
"2012-01-29","22.0","11.0","T","T","1.00"
"2012-01-30","44.0","19.0","T","T","1.00"
"2012-01-31","45.0","29.0","0.00","0.00","1.00"
"2012-02-01","32.0","28.0","0.00","0.00","T"
"2012-02-02","36.0","28.0","0.00","0.00","T"
"2012-02-03","33.0","27.0","0.00","0.00","0.00"
"2012-02-04","36.0","23.0","T","T","0.00"
"2012-02-05","30.0","27.0","0.00","0.00","0.00"
"2012-02-06","46.0","25.0","0.00","0.00","0.00"
"2012-02-07","32.0","15.0","0.00","0.00","0.00"
"2012-02-08","33.0","12.0","0.00","0.00","0.00"
"2012-02-09","38.0","17.0","0.00","0.00","0.00"
"2012-02-10","28.0","6.0","T","T","0.00"
"2012-02-11","21.0","1.0","0.00","0.00","0.00"
"2012-02-12","32.0","6.0","0.00","0.00","0.00"
"2012-02-13","31.0","15.0","0.04","0.30","0.00"
"2012-02-14","34.0","22.0","0.01","0.10","T"
"2012-02-15","36.0","23.0","T","T","T"
"2012-02-16","41.0","24.0","0.00","0.00","0.00"
"2012-02-17","43.0","26.0","0.00","0.00","0.00"
"2012-02-18","37.0","18.0","0.00","0.00","0.00"
"2012-02-19","44.0","19.0","0.00","0.00","0.00"
"2012-02-20","44.0","27.0","0.23","1.90","0.00"
"2012-02-21","35.0","30.0","0.07","0.80","3.00"
"2012-02-22","35.0","22.0","0.00","0.00","2.00"
"2012-02-23","39.0","28.0","0.00","0.00","2.00"
"2012-02-24","30.0","14.0","0.01","0.10","1.00"
"2012-02-25","28.0","11.0","T","0.10","1.00"
"2012-02-26","39.0","26.0","T","T","1.00"
"2012-02-27","30.0","22.0","T","T","T"
"2012-02-28","33.0","24.0","0.70","0.60","T"
"2012-02-29","34.0","31.0","0.65","2.20","1.00"
"2012-03-01","36.0","29.0","0.09","0.80","2.00"
"2012-03-02","35.0","28.0","T","T","2.00"
"2012-03-03","28.0","16.0","0.02","0.30","2.00"
"2012-03-04","29.0","8.0","0.00","0.00","2.00"
"2012-03-05","35.0","16.0","0.00","0.00","2.00"
"2012-03-06","60.0","29.0","0.00","0.00","2.00"
"2012-03-07","54.0","26.0","0.04","0.00","0.00"
"2012-03-08","37.0","21.0","0.01","0.20","0.00"
"2012-03-09","34.0","15.0","0.00","0.00","0.00"
"2012-03-10","66.0","34.0","0.00","0.00","0.00"
"2012-03-11","66.0","46.0","0.02","0.00","0.00"
"2012-03-12","52.0","43.0","0.28","0.00","0.00"
"2012-03-13","67.0","34.0","0.00","0.00","0.00"
"2012-03-14","73.0","48.0","0.00","0.00","0.00"
"2012-03-15","63.0","42.0","0.00","0.00","0.00"
"2012-03-16","79.0","42.0","0.00","0.00","0.00"
"2012-03-17","80.0","59.0","0.00","0.00","0.00"
"2012-03-18","79.0","61.0","0.00","0.00","0.00"
"2012-03-19","79.0","61.0","0.58","0.00","0.00"
"2012-03-20","65.0","57.0","0.01","0.00","0.00"
"2012-03-21","66.0","55.0","0.02","0.00","0.00"
"2012-03-22","70.0","56.0","0.12","0.00","0.00"
"2012-03-23","73.0","59.0","T","0.00","0.00"
"2012-03-24","70.0","51.0","0.00","0.00","0.00"
"2012-03-25","58.0","38.0","0.00","0.00","0.00"
"2012-03-26","47.0","37.0","0.05","0.00","0.00"
"2012-03-27","68.0","42.0","T","0.00","0.00"
"2012-03-28","54.0","40.0","0.00","0.00","0.00"
"2012-03-29","61.0","40.0","0.16","0.00","0.00"
"2012-03-30","50.0","39.0","T","0.00","0.00"
"2012-03-31","50.0","41.0","0.00","0.00","0.00"
"2012-04-01","67.0","45.0","0.00","0.00","0.00"
"2012-04-02","70.0","50.0","0.46","T","0.00"
"2012-04-03","64.0","46.0","0.00","0.00","0.00"
"2012-04-04","62.0","40.0","0.00","0.00","0.00"
"2012-04-05","59.0","42.0","0.00","0.00","0.00"
"2012-04-06","61.0","37.0","0.00","0.00","0.00"
"2012-04-07","57.0","44.0","0.17","0.00","0.00"
"2012-04-08","61.0","37.0","0.00","0.00","0.00"
"2012-04-09","48.0","31.0","0.00","0.00","0.00"
"2012-04-10","44.0","28.0","0.00","0.00","0.00"
"2012-04-11","54.0","27.0","0.00","0.00","0.00"
"2012-04-12","63.0","34.0","0.00","0.00","0.00"
"2012-04-13","53.0","47.0","0.07","0.00","0.00"
"2012-04-14","73.0","45.0","T","0.00","0.00"
"2012-04-15","75.0","47.0","1.19","0.00","0.00"
"2012-04-16","48.0","34.0","0.24","T","0.00"
"2012-04-17","58.0","33.0","0.13","0.00","0.00"
"2012-04-18","63.0","46.0","0.05","0.00","0.00"
"2012-04-19","47.0","39.0","0.06","0.00","0.00"
"2012-04-20","58.0","33.0","0.00","0.00","0.00"
"2012-04-21","52.0","41.0","0.29","0.00","0.00"
"2012-04-22","56.0","41.0","0.03","0.00","0.00"
"2012-04-23","65.0","36.0","0.00","0.00","0.00"
"2012-04-24","73.0","49.0","T","0.00","0.00"
"2012-04-25","73.0","49.0","0.05","0.00","0.00"
"2012-04-26","56.0","44.0","0.00","0.00","0.00"
"2012-04-27","56.0","42.0","T","0.00","0.00"
"2012-04-28","51.0","40.0","0.25","T","0.00"
"2012-04-29","57.0","44.0","0.05","0.00","0.00"
"2012-04-30","63.0","44.0","T","0.00","0.00"
"2012-05-01","74.0","51.0","0.75","0.00","0.00"
"2012-05-02","81.0","58.0","0.03","0.00","0.00"
"2012-05-03","80.0","60.0","0.76","0.00","0.00"
"2012-05-04","74.0","53.0","0.38","0.00","0.00"
"2012-05-05","60.0","54.0","0.91","0.00","0.00"
"2012-05-06","64.0","52.0","1.40","T","0.00"
"2012-05-07","66.0","51.0","0.00","0.00","0.00"
"2012-05-08","60.0","49.0","0.06","0.00","0.00"
"2012-05-09","66.0","46.0","0.00","0.00","0.00"
"2012-05-10","73.0","46.0","0.00","0.00","0.00"
"2012-05-11","71.0","51.0","0.06","0.00","0.00"
"2012-05-12","69.0","50.0","0.00","0.00","0.00"
"2012-05-13","76.0","49.0","0.00","0.00","0.00"
"2012-05-14","85.0","55.0","0.00","0.00","0.00"
"2012-05-15","74.0","55.0","0.00","0.00","0.00"
"2012-05-16","70.0","47.0","0.00","0.00","0.00"
"2012-05-17","83.0","56.0","0.00","0.00","0.00"
"2012-05-18","93.0","63.0","0.00","0.00","0.00"
"2012-05-19","88.0","63.0","0.42","0.00","0.00"
"2012-05-20","63.0","51.0","0.02","0.00","0.00"
"2012-05-21","74.0","47.0","0.00","0.00","0.00"
"2012-05-22","85.0","56.0","0.00","0.00","0.00"
"2012-05-23","89.0","64.0","0.81","0.00","0.00"
"2012-05-24","65.0","57.0","2.58","0.00","0.00"
"2012-05-25","69.0","53.0","T","0.00","0.00"
"2012-05-26","64.0","59.0","0.65","0.00","0.00"
"2012-05-27","92.0","64.0","0.32","0.00","0.00"
"2012-05-28","80.0","60.0","0.19","0.00","0.00"
"2012-05-29","64.0","52.0","T","0.00","0.00"
"2012-05-30","62.0","47.0","T","0.00","0.00"
"2012-05-31","66.0","49.0","T","0.00","0.00"
"2012-06-01","72.0","46.0","0.00","0.00","0.00"
"2012-06-02","76.0","54.0","0.00","0.00","0.00"
"2012-06-03","77.0","57.0","0.00","0.00","0.00"
"2012-06-04","84.0","60.0","0.00","0.00","0.00"
"2012-06-05","83.0","61.0","0.00","0.00","0.00"
"2012-06-06","82.0","62.0","0.02","0.00","0.00"
"2012-06-07","82.0","65.0","0.00","0.00","0.00"
"2012-06-08","90.0","71.0","0.01","0.00","0.00"
"2012-06-09","92.0","72.0","0.00","0.00","0.00"
"2012-06-10","93.0","64.0","0.37","0.00","0.00"
"2012-06-11","74.0","55.0","0.00","0.00","0.00"
"2012-06-12","69.0","51.0","0.00","0.00","0.00"
"2012-06-13","76.0","55.0","T","0.00","0.00"
"2012-06-14","70.0","61.0","0.86","0.00","0.00"
"2012-06-15","81.0","63.0","0.00","0.00","0.00"
"2012-06-16","83.0","66.0","0.31","0.00","0.00"
"2012-06-17","78.0","60.0","1.15","0.00","0.00"
"2012-06-18","90.0","67.0","0.10","0.00","0.00"
"2012-06-19","93.0","65.0","0.61","0.00","0.00"
"2012-06-20","83.0","64.0","0.16","0.00","0.00"
"2012-06-21","77.0","61.0","0.00","0.00","0.00"
"2012-06-22","81.0","62.0","0.00","0.00","0.00"
"2012-06-23","78.0","66.0","T","0.00","0.00"
"2012-06-24","84.0","66.0","0.00","0.00","0.00"
"2012-06-25","77.0","60.0","0.00","0.00","0.00"
"2012-06-26","82.0","60.0","0.00","0.00","0.00"
"2012-06-27","93.0","69.0","0.00","0.00","0.00"
"2012-06-28","88.0","71.0","0.00","0.00","0.00"
"2012-06-29","90.0","64.0","0.00","0.00","0.00"
"2012-06-30","92.0","70.0","T","0.00","0.00"
"2012-07-01","94.0","73.0","0.00","0.00","0.00"
"2012-07-02","99.0","77.0","0.00","0.00","0.00"
"2012-07-03","97.0","68.0","0.05","0.00","0.00"
"2012-07-04","101.0","81.0","T","0.00","0.00"
"2012-07-05","96.0","79.0","0.00","0.00","0.00"
"2012-07-06","102.0","66.0","0.54","0.00","0.00"
"2012-07-07","86.0","64.0","T","0.00","0.00"
"2012-07-08","90.0","71.0","0.00","0.00","0.00"
"2012-07-09","87.0","69.0","0.00","0.00","0.00"
"2012-07-10","88.0","65.0","0.00","0.00","0.00"
"2012-07-11","88.0","66.0","0.00","0.00","0.00"
"2012-07-12","89.0","70.0","T","0.00","0.00"
"2012-07-13","91.0","67.0","1.00","T","0.00"
"2012-07-14","91.0","68.0","T","0.00","0.00"
"2012-07-15","90.0","74.0","0.00","0.00","0.00"
"2012-07-16","98.0","77.0","0.00","0.00","0.00"
"2012-07-17","94.0","76.0","0.00","0.00","0.00"
"2012-07-18","83.0","71.0","0.83","0.00","0.00"
"2012-07-19","84.0","69.0","0.00","0.00","0.00"
"2012-07-20","87.0","67.0","T","0.00","0.00"
"2012-07-21","89.0","71.0","0.22","0.00","0.00"
"2012-07-22","89.0","75.0","T","0.00","0.00"
"2012-07-23","96.0","76.0","0.05","0.00","0.00"
"2012-07-24","82.0","70.0","1.69","0.00","0.00"
"2012-07-25","92.0","75.0","0.01","0.00","0.00"
"2012-07-26","84.0","66.0","0.00","0.00","0.00"
"2012-07-27","80.0","64.0","0.00","0.00","0.00"
"2012-07-28","83.0","65.0","T","0.00","0.00"
"2012-07-29","80.0","66.0","0.51","0.00","0.00"
"2012-07-30","89.0","69.0","0.00","0.00","0.00"
"2012-07-31","88.0","68.0","0.00","0.00","0.00"
"2012-08-01","92.0","69.0","T","0.00","0.00"
"2012-08-02","90.0","72.0","0.00","0.00","0.00"
"2012-08-03","89.0","66.0","0.38","0.00","0.00"
"2012-08-04","78.0","65.0","0.02","0.00","0.00"
"2012-08-05","76.0","57.0","0.00","0.00","0.00"
"2012-08-06","86.0","61.0","0.00","0.00","0.00"
"2012-08-07","88.0","68.0","0.00","0.00","0.00"
"2012-08-08","80.0","64.0","0.01","0.00","0.00"
"2012-08-09","79.0","60.0","0.10","0.00","0.00"
"2012-08-10","79.0","56.0","0.00","0.00","0.00"
"2012-08-11","79.0","54.0","0.00","0.00","0.00"
"2012-08-12","68.0","61.0","T","0.00","0.00"
"2012-08-13","83.0","57.0","0.00","0.00","0.00"
"2012-08-14","78.0","59.0","T","0.00","0.00"
"2012-08-15","83.0","64.0","0.73","0.00","0.00"
"2012-08-16","71.0","56.0","0.00","0.00","0.00"
"2012-08-17","74.0","50.0","0.00","0.00","0.00"
"2012-08-18","78.0","56.0","0.02","0.00","0.00"
"2012-08-19","77.0","57.0","0.00","0.00","0.00"
"2012-08-20","79.0","51.0","0.00","0.00","0.00"
"2012-08-21","80.0","56.0","0.00","0.00","0.00"
"2012-08-22","79.0","58.0","0.04","0.00","0.00"
"2012-08-23","86.0","70.0","0.01","0.00","0.00"
"2012-08-24","89.0","66.0","0.00","0.00","0.00"
"2012-08-25","76.0","66.0","0.06","0.00","0.00"
"2012-08-26","86.0","67.0","0.01","0.00","0.00"
"2012-08-27","87.0","61.0","0.00","0.00","0.00"
"2012-08-28","84.0","66.0","0.00","0.00","0.00"
"2012-08-29","93.0","69.0","0.00","0.00","0.00"
"2012-08-30","92.0","72.0","0.00","0.00","0.00"
"2012-08-31","86.0","63.0","0.00","0.00","0.00"
"2012-09-01","86.0","65.0","0.00","0.00","0.00"
"2012-09-02","88.0","62.0","0.00","0.00","0.00"
"2012-09-03","92.0","70.0","0.00","0.00","0.00"
"2012-09-04","92.0","68.0","0.00","0.00","0.00"
"2012-09-05","84.0","61.0","0.02","0.00","0.00"
